Transaction Amount,Carbon Volume,Price per Ton,Origin Country,Cross-Border Flag,Buyer Industry,Sudden Transaction Spike,Transaction Hour,Entity Type,Label,company id,nama perusahaan,Nama Perusahaan,Sektor Perusahaan,Alamat,Kontak,NPWP,Situs Web
116808.39,5180.23,22.55,UAE,True,Consulting,False,8,PT,Suspicious,UAE-PT-CONSULTING-137,PT Consulting UAE 137,PT Mandiri Keuangan 944,Keuangan,"Jl. Diponegoro No. 854, Semarang, Jawa Tengah",0812-944-1844,44.608.832.7-720.384,https://www.mandiri-keuangan-944.co.id
95083.33,8783.21,10.83,Singapore,False,Technology,False,7,PT,Suspicious,SGP-PT-TECHNOLOGY-109,PT Technology Singapore 109,PT Samudra Logistik 945,Transportasi,"Jl. Pahlawan No. 855, Denpasar, Bali",0812-945-1845,45.615.835.8-725.395,https://www.samudra-logistik-945.co.id
28096.52,2598.57,10.81,Indonesia,True,Energy,False,15,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Garuda Teknologi 946,Telekomunikasi,"Jl. Asia Afrika No. 856, Makassar, Sulawesi Selatan",0812-946-1846,46.622.838.0-730.406,https://www.garuda-teknologi-946.co.id
24165.98,2342.86,10.31,Singapore,False,Technology,False,16,PT,Normal,SGP-PT-TECHNOLOGY-109,PT Technology Singapore 109,PT Sejahtera Agro 947,Agrikultur,"Jl. Kebon Jeruk No. 857, Medan, Sumatera Utara",0812-947-1847,47.629.841.1-735.417,https://www.sejahtera-agro-947.co.id
92406.51,,14.12,Indonesia,False,,False,9,,Normal,IDN-UNKNOWN-UNKNOWN-056,Unknown Unknown Indonesia 056,PT Cahaya Mineral 948,Pertambangan,"Jl. Cendana No. 858, Balikpapan, Kalimantan Timur",0812-948-1848,48.636.844.2-740.428,https://www.cahaya-mineral-948.co.id
27833.13,1615.0,17.23,Malaysia,False,Energy,False,11,PT,Normal,MYS-PT-ENERGY-068,PT Energy Malaysia 068,PT Mekar Elektrik 949,Jasa,"Jl. Melati No. 859, Batam, Kepulauan Riau",0812-949-1849,49.643.847.3-745.439,https://www.mekar-elektrik-949.co.id
12975.43,726.76,17.85,Indonesia,False,Forestry,False,11,CV,Normal,IDN-CV-FORESTRY-026,CV Forestry Indonesia 026,PT Nusantara Energi 950,Energi,"Jl. Merdeka No. 860, Jakarta Pusat, DKI Jakarta",0812-950-1850,50.650.850.4-750.450,https://www.nusantara-energi-950.co.id
383237.44,17725.52,21.62,Vietnam,True,Holding Company,False,22,PT,Suspicious,VIE-PT-HOLDING_COMPANY-177,PT Holding Company Vietnam 177,PT Satria Digital 951,Manufaktur,"Jl. Sudirman No. 861, Bandung, Jawa Barat",0812-951-1851,51.657.853.5-755.461,https://www.satria-digital-951.co.id
177431.07,7319.1,24.24,Vietnam,True,Consulting,False,6,Foundation,Suspicious,VIE-FOUNDATION-CONSULTING-169,Foundation Consulting Vietnam 169,PT Bumi Manufaktur 952,Teknologi,"Jl. Thamrin No. 862, Surabaya, Jawa Timur",0812-952-1852,52.664.856.6-760.472,https://www.bumi-manufaktur-952.co.id
17245.79,976.49,17.66,Indonesia,True,Technology,False,17,PT,Normal,IDN-PT-TECHNOLOGY-049,PT Technology Indonesia 049,PT Arunika Kesehatan 953,Kesehatan,"Jl. Gatot Subroto No. 863, Yogyakarta, DI Yogyakarta",0812-953-1853,53.671.859.7-765.483,https://www.arunika-kesehatan-953.co.id
16789.58,880.39,19.07,Indonesia,False,Energy,False,16,CV,Normal,IDN-CV-ENERGY-025,CV Energy Indonesia 025,PT Mandiri Keuangan 954,Keuangan,"Jl. Diponegoro No. 864, Semarang, Jawa Tengah",0812-954-1854,54.678.862.8-770.494,https://www.mandiri-keuangan-954.co.id
125476.68,8509.64,14.75,USA,False,Energy,False,12,PT,Normal,USA-PT-ENERGY-163,PT Energy USA 163,PT Samudra Logistik 955,Transportasi,"Jl. Pahlawan No. 865, Denpasar, Bali",0812-955-1855,55.685.865.0-775.505,https://www.samudra-logistik-955.co.id
47129.96,1999.23,23.57,China,False,Holding Company,False,6,Individual,Suspicious,CHN-INDIVIDUAL-HOLDING_COMPANY-016,Individual Holding Company China 016,PT Garuda Teknologi 956,Telekomunikasi,"Jl. Asia Afrika No. 866, Makassar, Sulawesi Selatan",0812-956-1856,56.692.868.1-780.516,https://www.garuda-teknologi-956.co.id
17880.68,1123.33,15.92,Singapore,False,Energy,False,10,PT,Normal,SGP-PT-ENERGY-104,PT Energy Singapore 104,PT Sejahtera Agro 957,Agrikultur,"Jl. Kebon Jeruk No. 867, Medan, Sumatera Utara",0812-957-1857,57.699.871.2-785.527,https://www.sejahtera-agro-957.co.id
9645.32,578.57,16.67,Indonesia,False,Energy,False,11,Ltd.,Normal,IDN-LTD-ENERGY-038,Ltd. Energy Indonesia 038,PT Cahaya Mineral 958,Pertambangan,"Jl. Cendana No. 868, Balikpapan, Kalimantan Timur",0812-958-1858,58.706.874.3-790.538,https://www.cahaya-mineral-958.co.id
22501639.87,2274019.42,9.9,China,False,Real Estate,False,18,Individual,Suspicious,CHN-INDIVIDUAL-REAL_ESTATE-017,Individual Real Estate China 017,PT Mekar Elektrik 959,Jasa,"Jl. Melati No. 869, Batam, Kepulauan Riau",0812-959-1859,59.713.877.4-795.549,https://www.mekar-elektrik-959.co.id
16707.33,1440.41,11.6,USA,True,Manufacturing,False,15,PT,Normal,USA-PT-MANUFACTURING-165,PT Manufacturing USA 165,PT Nusantara Energi 960,Energi,"Jl. Merdeka No. 870, Jakarta Pusat, DKI Jakarta",0812-960-1860,60.720.880.5-800.560,https://www.nusantara-energi-960.co.id
11857.89,622.38,19.05,Indonesia,False,Energy,False,13,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Satria Digital 961,Manufaktur,"Jl. Sudirman No. 871, Bandung, Jawa Barat",0812-961-1861,61.727.883.6-805.571,https://www.satria-digital-961.co.id
65299.13,4396.55,14.85,Indonesia,False,Manufacturing,False,9,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Bumi Manufaktur 962,Teknologi,"Jl. Thamrin No. 872, Surabaya, Jawa Timur",0812-962-1862,62.734.886.7-810.582,https://www.bumi-manufaktur-962.co.id
379598.08,21079.9,18.01,Singapore,False,Energy,False,14,PT,Normal,SGP-PT-ENERGY-104,PT Energy Singapore 104,PT Arunika Kesehatan 963,Kesehatan,"Jl. Gatot Subroto No. 873, Yogyakarta, DI Yogyakarta",0812-963-1863,63.741.889.8-815.593,https://www.arunika-kesehatan-963.co.id
17684.95,1235.21,14.32,Indonesia,False,Energy,False,17,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Mandiri Keuangan 964,Keuangan,"Jl. Diponegoro No. 874, Semarang, Jawa Tengah",0812-964-1864,64.748.892.0-820.604,https://www.mandiri-keuangan-964.co.id
31334.3,2368.57,13.23,Singapore,False,Agriculture,False,12,PT,Normal,SGP-PT-AGRICULTURE-102,PT Agriculture Singapore 102,PT Samudra Logistik 965,Transportasi,"Jl. Pahlawan No. 875, Denpasar, Bali",0812-965-1865,65.755.895.1-825.615,https://www.samudra-logistik-965.co.id
6115.44,505.06,12.11,Indonesia,False,Energy,False,14,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Garuda Teknologi 966,Telekomunikasi,"Jl. Asia Afrika No. 876, Makassar, Sulawesi Selatan",0812-966-1866,66.762.898.2-830.626,https://www.garuda-teknologi-966.co.id
3511.34,209.05,16.8,Indonesia,False,Agriculture,False,15,CV,Normal,IDN-CV-AGRICULTURE-024,CV Agriculture Indonesia 024,PT Sejahtera Agro 967,Agrikultur,"Jl. Kebon Jeruk No. 877, Medan, Sumatera Utara",0812-967-1867,67.769.901.3-835.637,https://www.sejahtera-agro-967.co.id
10461.24,618.95,16.9,Singapore,False,Agriculture,False,10,PT,Normal,SGP-PT-AGRICULTURE-102,PT Agriculture Singapore 102,PT Cahaya Mineral 968,Pertambangan,"Jl. Cendana No. 878, Balikpapan, Kalimantan Timur",0812-968-1868,68.776.904.4-840.648,https://www.cahaya-mineral-968.co.id
12792.61,1063.17,12.03,Indonesia,False,Energy,False,11,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Mekar Elektrik 969,Jasa,"Jl. Melati No. 879, Batam, Kepulauan Riau",0812-969-1869,69.783.907.5-845.659,https://www.mekar-elektrik-969.co.id
60303.59,,13.21,Singapore,False,,False,14,,Normal,SGP-UNKNOWN-UNKNOWN-114,Unknown Unknown Singapore 114,PT Nusantara Energi 970,Energi,"Jl. Merdeka No. 880, Jakarta Pusat, DKI Jakarta",0812-970-1870,70.790.910.6-850.670,https://www.nusantara-energi-970.co.id
27649.63,2190.38,12.62,Indonesia,False,Agriculture,False,11,PT,Normal,IDN-PT-AGRICULTURE-042,PT Agriculture Indonesia 042,PT Satria Digital 971,Manufaktur,"Jl. Sudirman No. 881, Bandung, Jawa Barat",0812-971-1871,71.797.913.7-855.681,https://www.satria-digital-971.co.id
21948115.9,70873320.95,0.31,Cayman Islands,True,Holding Company,True,5,LLC,Red-Flag,CAY-LLC-HOLDING_COMPANY-009,LLC Holding Company Cayman Islands 009,PT Bumi Manufaktur 972,Teknologi,"Jl. Thamrin No. 882, Surabaya, Jawa Timur",0812-972-1872,72.804.916.8-860.692,https://www.bumi-manufaktur-972.co.id
12539.04,695.09,18.04,Indonesia,False,Manufacturing,False,11,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Arunika Kesehatan 973,Kesehatan,"Jl. Gatot Subroto No. 883, Yogyakarta, DI Yogyakarta",0812-973-1873,73.811.919.0-865.703,https://www.arunika-kesehatan-973.co.id
4766.37,285.2,16.71,Vietnam,False,Consulting,False,20,PT,Suspicious,VIE-PT-CONSULTING-176,PT Consulting Vietnam 176,PT Mandiri Keuangan 974,Keuangan,"Jl. Diponegoro No. 884, Semarang, Jawa Tengah",0812-974-1874,74.818.922.1-870.714,https://www.mandiri-keuangan-974.co.id
5090808.21,13588522.64,0.37,Cayman Islands,True,Luxury Goods,True,4,Foundation,Red-Flag,CAY-FOUNDATION-LUXURY_GOODS-002,Foundation Luxury Goods Cayman Islands 002,PT Samudra Logistik 975,Transportasi,"Jl. Pahlawan No. 885, Denpasar, Bali",0812-975-1875,75.825.925.2-875.725,https://www.samudra-logistik-975.co.id
41919.78,3042.43,13.78,Indonesia,False,Energy,False,10,CV,Normal,IDN-CV-ENERGY-025,CV Energy Indonesia 025,PT Garuda Teknologi 976,Telekomunikasi,"Jl. Asia Afrika No. 886, Makassar, Sulawesi Selatan",0812-976-1876,76.832.928.3-880.736,https://www.garuda-teknologi-976.co.id
216952.8,12434.48,17.45,Vietnam,True,Technology,True,20,Foundation,Suspicious,VIE-FOUNDATION-TECHNOLOGY-172,Foundation Technology Vietnam 172,PT Sejahtera Agro 977,Agrikultur,"Jl. Kebon Jeruk No. 887, Medan, Sumatera Utara",0812-977-1877,77.839.931.4-885.747,https://www.sejahtera-agro-977.co.id
34151.58,1970.23,17.33,Singapore,True,Technology,False,14,PT,Normal,SGP-PT-TECHNOLOGY-109,PT Technology Singapore 109,PT Cahaya Mineral 978,Pertambangan,"Jl. Cendana No. 888, Balikpapan, Kalimantan Timur",0812-978-1878,78.846.934.5-890.758,https://www.cahaya-mineral-978.co.id
196152.41,12746.99,15.39,Indonesia,False,Manufacturing,False,14,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Mekar Elektrik 979,Jasa,"Jl. Melati No. 889, Batam, Kepulauan Riau",0812-979-1879,79.853.937.6-895.769,https://www.mekar-elektrik-979.co.id
424973.09,23263.54,18.27,Singapore,False,Agriculture,False,16,Ltd.,Normal,SGP-LTD-AGRICULTURE-098,Ltd. Agriculture Singapore 098,PT Nusantara Energi 980,Energi,"Jl. Merdeka No. 890, Jakarta Pusat, DKI Jakarta",0812-980-1880,80.860.940.7-900.780,https://www.nusantara-energi-980.co.id
8917.59,651.23,13.69,Indonesia,False,Technology,False,11,PT,Normal,IDN-PT-TECHNOLOGY-049,PT Technology Indonesia 049,PT Satria Digital 981,Manufaktur,"Jl. Sudirman No. 891, Bandung, Jawa Barat",0812-981-1881,81.867.943.8-905.791,https://www.satria-digital-981.co.id
45213.2,3424.25,13.2,Malaysia,False,Energy,False,13,PT,Normal,MYS-PT-ENERGY-068,PT Energy Malaysia 068,PT Bumi Manufaktur 982,Teknologi,"Jl. Thamrin No. 892, Surabaya, Jawa Timur",0812-982-1882,82.874.946.0-910.802,https://www.bumi-manufaktur-982.co.id
86046.53,7581.24,11.35,Indonesia,True,Forestry,False,10,PT,Normal,IDN-PT-FORESTRY-045,PT Forestry Indonesia 045,PT Arunika Kesehatan 983,Kesehatan,"Jl. Gatot Subroto No. 893, Yogyakarta, DI Yogyakarta",0812-983-1883,83.881.949.1-915.813,https://www.arunika-kesehatan-983.co.id
800310.29,38171.7,20.97,Singapore,True,Holding Company,True,8,PT,Suspicious,SGP-PT-HOLDING_COMPANY-106,PT Holding Company Singapore 106,PT Mandiri Keuangan 984,Keuangan,"Jl. Diponegoro No. 894, Semarang, Jawa Tengah",0812-984-1884,84.888.952.2-920.824,https://www.mandiri-keuangan-984.co.id
184843.69,11681.98,15.82,Singapore,True,Technology,False,14,PT,Normal,SGP-PT-TECHNOLOGY-109,PT Technology Singapore 109,PT Samudra Logistik 985,Transportasi,"Jl. Pahlawan No. 895, Denpasar, Bali",0812-985-1885,85.895.955.3-925.835,https://www.samudra-logistik-985.co.id
64974.89,8040.24,8.08,Singapore,True,Holding Company,False,18,Foundation,Suspicious,SGP-FOUNDATION-HOLDING_COMPANY-092,Foundation Holding Company Singapore 092,PT Garuda Teknologi 986,Telekomunikasi,"Jl. Asia Afrika No. 896, Makassar, Sulawesi Selatan",0812-986-1886,86.902.958.4-930.846,https://www.garuda-teknologi-986.co.id
6222.28,569.53,10.93,Indonesia,False,Energy,False,17,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Sejahtera Agro 987,Agrikultur,"Jl. Kebon Jeruk No. 897, Medan, Sumatera Utara",0812-987-1887,87.909.961.5-935.857,https://www.sejahtera-agro-987.co.id
132600.84,13912.82,9.53,Singapore,False,Consulting,True,8,Individual,Suspicious,SGP-INDIVIDUAL-CONSULTING-095,Individual Consulting Singapore 095,PT Cahaya Mineral 988,Pertambangan,"Jl. Cendana No. 898, Balikpapan, Kalimantan Timur",0812-988-1888,88.916.964.6-940.868,https://www.cahaya-mineral-988.co.id
11834.59,989.79,11.96,USA,False,Energy,False,9,PT,Normal,USA-PT-ENERGY-163,PT Energy USA 163,PT Mekar Elektrik 989,Jasa,"Jl. Melati No. 899, Batam, Kepulauan Riau",0812-989-1889,89.923.967.7-945.879,https://www.mekar-elektrik-989.co.id
10623.58,611.59,17.37,UAE,False,Consulting,False,23,Foundation,Suspicious,UAE-FOUNDATION-CONSULTING-125,Foundation Consulting UAE 125,PT Nusantara Energi 990,Energi,"Jl. Merdeka No. 900, Jakarta Pusat, DKI Jakarta",0812-990-1890,90.930.970.8-950.890,https://www.nusantara-energi-990.co.id
285900.16,16301.35,17.54,Singapore,False,Technology,True,18,Individual,Suspicious,SGP-INDIVIDUAL-TECHNOLOGY-097,Individual Technology Singapore 097,PT Satria Digital 991,Manufaktur,"Jl. Sudirman No. 901, Bandung, Jawa Barat",0812-991-1891,91.937.973.0-955.901,https://www.satria-digital-991.co.id
13693.36,756.26,18.11,China,False,Technology,True,7,Foundation,Suspicious,CHN-FOUNDATION-TECHNOLOGY-014,Foundation Technology China 014,PT Bumi Manufaktur 992,Teknologi,"Jl. Thamrin No. 902, Surabaya, Jawa Timur",0812-992-1892,92.944.976.1-960.912,https://www.bumi-manufaktur-992.co.id
32884.47,1672.22,19.67,Indonesia,False,Energy,False,13,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Arunika Kesehatan 993,Kesehatan,"Jl. Gatot Subroto No. 903, Yogyakarta, DI Yogyakarta",0812-993-1893,93.951.979.2-965.923,https://www.arunika-kesehatan-993.co.id
177802.36,21179.57,8.39,Indonesia,True,Holding Company,True,7,PT.,Suspicious,IDN-PT-HOLDING_COMPANY-053,PT. Holding Company Indonesia 053,PT Mandiri Keuangan 994,Keuangan,"Jl. Diponegoro No. 904, Semarang, Jawa Tengah",0812-994-1894,94.958.982.3-970.934,https://www.mandiri-keuangan-994.co.id
57072.65,3707.46,15.39,Indonesia,False,Manufacturing,False,15,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Samudra Logistik 995,Transportasi,"Jl. Pahlawan No. 905, Denpasar, Bali",0812-995-1895,95.965.985.4-975.945,https://www.samudra-logistik-995.co.id
6030214.66,329611.1,18.29,UAE,True,Holding Company,False,20,Individual,Suspicious,UAE-INDIVIDUAL-HOLDING_COMPANY-131,Individual Holding Company UAE 131,PT Garuda Teknologi 996,Telekomunikasi,"Jl. Asia Afrika No. 906, Makassar, Sulawesi Selatan",0812-996-1896,96.972.988.5-980.956,https://www.garuda-teknologi-996.co.id
20296.54,1150.33,17.64,Indonesia,False,Manufacturing,False,17,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Sejahtera Agro 997,Agrikultur,"Jl. Kebon Jeruk No. 907, Medan, Sumatera Utara",0812-997-1897,97.979.991.6-985.967,https://www.sejahtera-agro-997.co.id
52877.43,3758.89,14.07,UK,False,Agriculture,False,16,CV,Normal,UK-CV-AGRICULTURE-142,CV Agriculture UK 142,PT Cahaya Mineral 998,Pertambangan,"Jl. Cendana No. 908, Balikpapan, Kalimantan Timur",0812-998-1898,98.986.994.7-990.978,https://www.cahaya-mineral-998.co.id
28230510.76,83770679.05,0.34,Panama,True,Holding Company,True,2,LLC,Red-Flag,PAN-LLC-HOLDING_COMPANY-082,LLC Holding Company Panama 082,PT Mekar Elektrik 999,Jasa,"Jl. Melati No. 909, Batam, Kepulauan Riau",0812-999-1899,99.993.997.8-995.989,https://www.mekar-elektrik-999.co.id
119822.18,8003.28,14.97,Indonesia,True,Real Estate,False,6,PT,Suspicious,IDN-PT-REAL_ESTATE-048,PT Real Estate Indonesia 048,PT Nusantara Energi 1000,Energi,"Jl. Merdeka No. 910, Jakarta Pusat, DKI Jakarta",0812-100-1900,10.100.100.0-100.100,https://www.nusantara-energi-1000.co.id
138221.87,8782.07,15.74,Indonesia,False,Consulting,False,21,PT,Suspicious,IDN-PT-CONSULTING-043,PT Consulting Indonesia 043,PT Satria Digital 1001,Manufaktur,"Jl. Sudirman No. 911, Bandung, Jawa Barat",0812-101-1901,11.107.103.1-105.111,https://www.satria-digital-1001.co.id
60998.68,4074.22,14.97,Indonesia,False,Manufacturing,False,16,CV,Normal,IDN-CV-MANUFACTURING-027,CV Manufacturing Indonesia 027,PT Bumi Manufaktur 1002,Teknologi,"Jl. Thamrin No. 912, Surabaya, Jawa Timur",0812-102-1902,12.114.106.2-110.122,https://www.bumi-manufaktur-1002.co.id
16658.49,1339.78,12.43,Malaysia,False,Manufacturing,False,9,PT,Normal,MYS-PT-MANUFACTURING-070,PT Manufacturing Malaysia 070,PT Arunika Kesehatan 1003,Kesehatan,"Jl. Gatot Subroto No. 913, Yogyakarta, DI Yogyakarta",0812-103-1903,13.121.109.3-115.133,https://www.arunika-kesehatan-1003.co.id
12062.64,809.73,14.9,USA,False,Energy,False,14,Ltd.,Normal,USA-LTD-ENERGY-158,Ltd. Energy USA 158,PT Mandiri Keuangan 1004,Keuangan,"Jl. Diponegoro No. 914, Semarang, Jawa Tengah",0812-104-1904,14.128.112.4-120.144,https://www.mandiri-keuangan-1004.co.id
21483.48,1874.07,11.46,UK,True,Forestry,False,16,PT,Normal,UK-PT-FORESTRY-146,PT Forestry UK 146,PT Samudra Logistik 1005,Transportasi,"Jl. Pahlawan No. 915, Denpasar, Bali",0812-105-1905,15.135.115.5-125.155,https://www.samudra-logistik-1005.co.id
2627213.99,133846.71,19.63,UAE,False,Consulting,True,19,Individual,Suspicious,UAE-INDIVIDUAL-CONSULTING-130,Individual Consulting UAE 130,PT Garuda Teknologi 1006,Telekomunikasi,"Jl. Asia Afrika No. 916, Makassar, Sulawesi Selatan",0812-106-1906,16.142.118.6-130.166,https://www.garuda-teknologi-1006.co.id
27743.98,2028.52,13.68,Indonesia,False,Technology,False,10,PT,Normal,IDN-PT-TECHNOLOGY-049,PT Technology Indonesia 049,PT Sejahtera Agro 1007,Agrikultur,"Jl. Kebon Jeruk No. 917, Medan, Sumatera Utara",0812-107-1907,17.149.121.7-135.177,https://www.sejahtera-agro-1007.co.id
2238153.91,,8.45,Indonesia,True,,True,8,,Suspicious,IDN-UNKNOWN-UNKNOWN-056,Unknown Unknown Indonesia 056,PT Cahaya Mineral 1008,Pertambangan,"Jl. Cendana No. 918, Balikpapan, Kalimantan Timur",0812-108-1908,18.156.124.8-140.188,https://www.cahaya-mineral-1008.co.id
11578.13,591.72,19.57,USA,False,Technology,False,9,PT,Normal,USA-PT-TECHNOLOGY-166,PT Technology USA 166,PT Mekar Elektrik 1009,Jasa,"Jl. Melati No. 919, Batam, Kepulauan Riau",0812-109-1909,19.163.127.0-145.199,https://www.mekar-elektrik-1009.co.id
224744.19,9438.39,23.81,Vietnam,True,Holding Company,False,19,PT,Suspicious,VIE-PT-HOLDING_COMPANY-177,PT Holding Company Vietnam 177,PT Nusantara Energi 1010,Energi,"Jl. Merdeka No. 920, Jakarta Pusat, DKI Jakarta",0812-110-1910,20.170.130.1-150.210,https://www.nusantara-energi-1010.co.id
10541.65,447.69,23.55,Indonesia,True,Real Estate,True,22,Individual,Suspicious,IDN-INDIVIDUAL-REAL_ESTATE-035,Individual Real Estate Indonesia 035,PT Satria Digital 1011,Manufaktur,"Jl. Sudirman No. 921, Bandung, Jawa Barat",0812-111-1911,21.177.133.2-155.221,https://www.satria-digital-1011.co.id
21339.76,1297.01,16.45,Indonesia,True,Energy,False,12,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Bumi Manufaktur 1012,Teknologi,"Jl. Thamrin No. 922, Surabaya, Jawa Timur",0812-112-1912,22.184.136.3-160.232,https://www.bumi-manufaktur-1012.co.id
17733.05,1059.68,16.73,Singapore,True,Manufacturing,False,10,PT,Normal,SGP-PT-MANUFACTURING-107,PT Manufacturing Singapore 107,PT Arunika Kesehatan 1013,Kesehatan,"Jl. Gatot Subroto No. 923, Yogyakarta, DI Yogyakarta",0812-113-1913,23.191.139.4-165.243,https://www.arunika-kesehatan-1013.co.id
10952.71,766.1,14.3,UK,False,Forestry,False,14,PT,Normal,UK-PT-FORESTRY-146,PT Forestry UK 146,PT Mandiri Keuangan 1014,Keuangan,"Jl. Diponegoro No. 924, Semarang, Jawa Tengah",0812-114-1914,24.198.142.5-170.254,https://www.mandiri-keuangan-1014.co.id
6299.42,443.39,14.21,Indonesia,False,Technology,False,15,PT,Normal,IDN-PT-TECHNOLOGY-049,PT Technology Indonesia 049,PT Samudra Logistik 1015,Transportasi,"Jl. Pahlawan No. 925, Denpasar, Bali",0812-115-1915,25.205.145.6-175.265,https://www.samudra-logistik-1015.co.id
1357070.87,6068306.29,0.22,Switzerland,True,Holding Company,True,0,Individual,Red-Flag,SWI-INDIVIDUAL-HOLDING_COMPANY-118,Individual Holding Company Switzerland 118,PT Garuda Teknologi 1016,Telekomunikasi,"Jl. Asia Afrika No. 926, Makassar, Sulawesi Selatan",0812-116-1916,26.212.148.7-180.276,https://www.garuda-teknologi-1016.co.id
403316.46,2705539.62,0.15,Cayman Islands,True,Holding Company,True,0,Foundation,Red-Flag,CAY-FOUNDATION-HOLDING_COMPANY-001,Foundation Holding Company Cayman Islands 001,PT Sejahtera Agro 1017,Agrikultur,"Jl. Kebon Jeruk No. 927, Medan, Sumatera Utara",0812-117-1917,27.219.151.8-185.287,https://www.sejahtera-agro-1017.co.id
13220.27,662.31,19.96,Indonesia,False,Energy,False,15,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Cahaya Mineral 1018,Pertambangan,"Jl. Cendana No. 928, Balikpapan, Kalimantan Timur",0812-118-1918,28.226.154.0-190.298,https://www.cahaya-mineral-1018.co.id
24747.45,1282.11,19.3,Malaysia,False,Technology,False,11,PT,Normal,MYS-PT-TECHNOLOGY-071,PT Technology Malaysia 071,PT Mekar Elektrik 1019,Jasa,"Jl. Melati No. 929, Batam, Kepulauan Riau",0812-119-1919,29.233.157.1-195.309,https://www.mekar-elektrik-1019.co.id
7203.18,593.96,12.13,Indonesia,False,Forestry,False,9,PT,Normal,IDN-PT-FORESTRY-045,PT Forestry Indonesia 045,PT Nusantara Energi 1020,Energi,"Jl. Merdeka No. 930, Jakarta Pusat, DKI Jakarta",0812-120-1920,30.240.160.2-200.320,https://www.nusantara-energi-1020.co.id
